dt,value
2103-11-25T12:12:22.082Z,-0.5004887586
2103-11-25T12:13:22.09Z,-0.5004887586
2103-11-25T12:14:22.098Z,-0.5004887586
2103-11-25T12:15:22.106Z,-0.5004887586
2103-11-25T12:16:22.114Z,-0.5004887586
2103-11-25T12:17:22.122Z,-0.5004887586
2103-11-25T12:18:22.13Z,-0.5004887586
2103-11-25T12:19:22.138Z,-0.5004887586
2103-11-25T12:20:22.146Z,-0.5004887586
2103-11-25T12:21:22.154Z,-0.5004887586
2103-11-25T12:22:22.162Z,-0.5004887586
2103-11-25T12:23:22.17Z,-0.5004887586
2103-11-25T12:24:22.178Z,-0.5004887586
2103-11-25T12:25:22.186Z,-0.5004887586
2103-11-25T12:26:22.194Z,-0.5004887586
2103-11-25T12:27:22.202Z,-0.5004887586
2103-11-25T12:28:22.21Z,-0.5004887586
2103-11-25T12:29:22.218Z,-0.5004887586
2103-11-25T12:30:22.226Z,-0.5004887586
2103-11-25T12:31:22.234Z,-0.5004887586
2103-11-25T12:32:22.242Z,-0.5004887586
2103-11-25T12:33:22.25Z,-0.5004887586
2103-11-25T12:34:22.258Z,-0.5004887586
2103-11-25T12:35:22.266Z,-0.5004887586
2103-11-25T12:36:22.274Z,-0.5004887586
2103-11-25T12:37:22.282Z,-0.5004887586
2103-11-25T12:38:22.29Z,-0.5004887586
2103-11-25T12:39:22.298Z,-0.5004887586
2103-11-25T12:40:22.306Z,-0.5004887586
2103-11-25T12:41:22.314Z,-0.5004887586
2103-11-25T12:42:22.322Z,-0.5004887586
2103-11-25T12:43:22.33Z,-0.5004887586
2103-11-25T12:44:22.338Z,-0.5004887586
2103-11-25T12:45:22.346Z,-0.5004887586
2103-11-25T12:46:22.354Z,-0.5004887586
2103-11-25T12:47:22.362Z,-0.5004887586
2103-11-25T12:48:22.37Z,-0.5004887586
2103-11-25T12:49:22.378Z,-0.5004887586
2103-11-25T12:50:22.386Z,-0.5004887586
2103-11-25T12:51:22.394Z,-0.5004887586
2103-11-25T12:52:22.402Z,-0.5004887586
2103-11-25T12:53:22.41Z,-0.5004887586
2103-11-25T12:54:22.418Z,-0.5004887586
2103-11-25T12:55:22.426Z,-0.5004887586
2103-11-25T12:56:22.434Z,-0.5004887586
2103-11-25T12:57:22.442Z,-0.5004887586
2103-11-25T12:58:22.45Z,-0.5004887586
2103-11-25T12:59:22.458Z,-0.5004887586
2103-11-25T13:00:22.466Z,-0.5004887586
2103-11-25T13:01:22.474Z,-0.5004887586
2103-11-25T13:02:22.482Z,-0.5004887586
2103-11-25T13:03:22.49Z,-0.5004887586
2103-11-25T13:04:22.498Z,-0.5004887586
2103-11-25T13:05:22.506Z,-0.5004887586
2103-11-25T13:06:22.514Z,-0.5004887586
2103-11-25T13:07:22.522Z,-0.5004887586
2103-11-25T13:08:22.53Z,-0.5004887586
2103-11-25T13:09:22.538Z,-0.5004887586
2103-11-25T13:10:22.546Z,-0.5004887586
2103-11-25T13:11:22.554Z,-0.5004887586
2103-11-25T13:12:22.562Z,-0.5004887586
2103-11-25T13:13:22.57Z,-0.5004887586
2103-11-25T13:14:22.578Z,-0.5004887586
2103-11-25T13:15:22.586Z,-0.5004887586
2103-11-25T13:16:22.594Z,-0.5004887586
2103-11-25T13:17:22.602Z,-0.5004887586
2103-11-25T13:18:22.61Z,-0.5004887586
2103-11-25T13:19:22.618Z,-0.5004887586
2103-11-25T13:20:22.626Z,-0.5004887586
2103-11-25T13:21:22.634Z,-0.5004887586
2103-11-25T13:22:22.642Z,-0.5004887586
2103-11-25T13:23:22.65Z,-0.5004887586
2103-11-25T13:24:22.658Z,-0.5004887586
2103-11-25T13:25:22.666Z,-0.5004887586
2103-11-25T13:26:22.674Z,-0.5004887586
2103-11-25T13:27:22.682Z,-0.5004887586
2103-11-25T13:28:22.69Z,-0.5004887586
2103-11-25T13:29:22.698Z,-0.5004887586
2103-11-25T13:30:22.706Z,-0.5004887586
2103-11-25T13:31:22.714Z,-0.5004887586
2103-11-25T13:32:22.722Z,-0.5004887586
2103-11-25T13:33:22.73Z,-0.5004887586
2103-11-25T13:34:22.738Z,-0.5004887586
2103-11-25T13:35:22.746Z,-0.5004887586
2103-11-25T13:36:22.754Z,-0.5004887586
2103-11-25T13:37:22.762Z,-0.5004887586
2103-11-25T13:38:22.77Z,-0.5004887586
2103-11-25T13:39:22.778Z,-0.5004887586
2103-11-25T13:40:22.786Z,-0.5004887586
2103-11-25T13:41:22.794Z,-0.5004887586
2103-11-25T13:42:22.802Z,-0.5004887586
2103-11-25T13:43:22.81Z,-0.5004887586
2103-11-25T13:44:22.818Z,-0.5004887586
2103-11-25T13:45:22.826Z,-0.5004887586
2103-11-25T13:46:22.834Z,-0.5004887586
2103-11-25T13:47:22.842Z,-0.5004887586
2103-11-25T13:48:22.85Z,-0.5004887586
2103-11-25T13:49:22.858Z,-0.5004887586
2103-11-25T13:50:22.866Z,-0.5004887586
2103-11-25T13:51:22.874Z,-0.5004887586
2103-11-25T13:52:22.882Z,-0.5004887586
2103-11-25T13:53:22.89Z,-0.5004887586
2103-11-25T13:54:22.898Z,-0.5004887586
2103-11-25T13:55:22.906Z,-0.5004887586
2103-11-25T13:56:22.914Z,-0.5004887586
2103-11-25T13:57:22.922Z,-0.5004887586
2103-11-25T13:58:22.93Z,-0.5004887586
2103-11-25T13:59:22.938Z,-0.5004887586
2103-11-25T14:00:22.946Z,-0.5004887586
2103-11-25T14:01:22.954Z,-0.5004887586
2103-11-25T14:02:22.962Z,-0.5004887586
2103-11-25T14:03:22.97Z,-0.5004887586
2103-11-25T14:04:22.978Z,-0.5004887586
2103-11-25T14:05:22.986Z,-0.5004887586
2103-11-25T14:06:22.994Z,-0.5004887586
2103-11-25T14:07:23.002Z,-0.5004887586
2103-11-25T14:08:23.01Z,-0.5004887586
2103-11-25T14:09:23.018Z,-0.5004887586
2103-11-25T14:10:23.026Z,-0.5004887586
2103-11-25T14:11:23.034Z,-0.5004887586
2103-11-25T14:12:23.042Z,-0.5004887586
2103-11-25T14:13:23.05Z,-0.5004887586
2103-11-25T14:14:23.058Z,-0.5004887586
2103-11-25T14:15:23.066Z,-0.5004887586
2103-11-25T14:16:23.074Z,-0.5004887586
2103-11-25T14:17:23.082Z,-0.5004887586
2103-11-25T14:18:23.09Z,-0.5004887586
2103-11-25T14:19:23.098Z,-0.5004887586
2103-11-25T14:20:23.106Z,-0.5004887586
2103-11-25T14:21:23.114Z,-0.5004887586
2103-11-25T14:22:23.122Z,-0.5004887586
2103-11-25T14:23:23.13Z,-0.5004887586
2103-11-25T14:24:23.138Z,-0.5004887586
2103-11-25T14:25:23.146Z,-0.5004887586
2103-11-25T14:26:23.154Z,-0.5004887586
2103-11-25T14:27:23.162Z,-0.5004887586
2103-11-25T14:28:23.17Z,-0.5004887586
2103-11-25T14:29:23.178Z,-0.5004887586
2103-11-25T14:30:23.186Z,-0.5004887586
2103-11-25T14:31:23.194Z,-0.5004887586
2103-11-25T14:32:23.202Z,-0.5004887586
2103-11-25T14:33:23.21Z,-0.5004887586
2103-11-25T14:34:23.218Z,-0.5004887586
2103-11-25T14:35:23.226Z,-0.5004887586
2103-11-25T14:36:23.234Z,-0.5004887586
2103-11-25T14:37:23.242Z,-0.5004887586
2103-11-25T14:38:23.25Z,-0.5004887586
2103-11-25T14:39:23.258Z,-0.5004887586
2103-11-25T14:40:23.266Z,-0.5004887586
2103-11-25T14:41:23.274Z,-0.5004887586
2103-11-25T14:42:23.282Z,-0.5004887586
2103-11-25T14:43:23.29Z,-0.5004887586
2103-11-25T14:44:23.298Z,-0.5004887586
2103-11-25T14:45:23.306Z,-0.5004887586
2103-11-25T14:46:23.314Z,-0.5004887586
2103-11-25T14:47:23.322Z,-0.5004887586
2103-11-25T14:48:23.33Z,-0.5004887586
2103-11-25T14:49:23.338Z,-0.5004887586
2103-11-25T14:50:23.346Z,-0.5004887586
2103-11-25T14:51:23.354Z,-0.5004887586
2103-11-25T14:52:23.362Z,-0.5004887586
2103-11-25T14:53:23.37Z,-0.5004887586
2103-11-25T14:54:23.378Z,-0.5004887586
2103-11-25T14:55:23.386Z,-0.5004887586
2103-11-25T14:56:23.394Z,-0.5004887586
2103-11-25T14:57:23.402Z,-0.5004887586
2103-11-25T14:58:23.41Z,-0.5004887586
2103-11-25T14:59:23.418Z,-0.5004887586
2103-11-25T15:00:23.426Z,-0.5004887586
2103-11-25T15:01:23.434Z,-0.5004887586
2103-11-25T15:02:23.442Z,-0.5004887586
2103-11-25T15:03:23.45Z,-0.5004887586
2103-11-25T15:04:23.458Z,-0.5004887586
2103-11-25T15:05:23.466Z,-0.5004887586
2103-11-25T15:06:23.474Z,-0.5004887586
2103-11-25T15:07:23.482Z,-0.5004887586
2103-11-25T15:08:23.49Z,-0.5004887586
2103-11-25T15:09:23.498Z,-0.5004887586
2103-11-25T15:10:23.506Z,-0.5004887586
2103-11-25T15:11:23.514Z,-0.5004887586
2103-11-25T15:12:23.522Z,-0.5004887586
2103-11-25T15:13:23.53Z,-0.5004887586
2103-11-25T15:14:23.538Z,-0.5004887586
2103-11-25T15:15:23.546Z,-0.5004887586
2103-11-25T15:16:23.554Z,-0.5004887586
2103-11-25T15:17:23.562Z,-0.5004887586
2103-11-25T15:18:23.57Z,-0.5004887586
2103-11-25T15:19:23.578Z,-0.5004887586
2103-11-25T15:20:23.586Z,-0.5004887586
2103-11-25T15:21:23.594Z,-0.5004887586
2103-11-25T15:22:23.602Z,-0.5004887586
2103-11-25T15:23:23.61Z,-0.5004887586
2103-11-25T15:24:23.618Z,-0.5004887586
2103-11-25T15:25:23.626Z,-0.5004887586
2103-11-25T15:26:23.634Z,-0.5004887586
2103-11-25T15:27:23.642Z,-0.5004887586
2103-11-25T15:28:23.65Z,-0.5004887586
2103-11-25T15:29:23.658Z,-0.5004887586
2103-11-25T15:30:23.666Z,-0.5004887586
2103-11-25T15:31:23.674Z,-0.5004887586
2103-11-25T15:32:23.682Z,-0.5004887586
2103-11-25T15:33:23.69Z,-0.5004887586
2103-11-25T15:34:23.698Z,-0.5004887586
2103-11-25T15:35:23.706Z,-0.5004887586
2103-11-25T15:36:23.714Z,-0.5004887586
2103-11-25T15:37:23.722Z,-0.5004887586
2103-11-25T15:38:23.73Z,-0.5004887586
2103-11-25T15:39:23.738Z,-0.5004887586
2103-11-25T15:40:23.746Z,-0.5004887586
2103-11-25T15:41:23.754Z,-0.5004887586
2103-11-25T15:42:23.762Z,-0.5004887586
2103-11-25T15:43:23.77Z,-0.5004887586
2103-11-25T15:44:23.778Z,-0.5004887586
2103-11-25T15:45:23.786Z,-0.5004887586
2103-11-25T15:46:23.794Z,-0.5004887586
2103-11-25T15:47:23.802Z,-0.5004887586
2103-11-25T15:48:23.81Z,-0.5004887586
2103-11-25T15:49:23.818Z,-0.5004887586
2103-11-25T15:50:23.826Z,-0.5004887586
2103-11-25T15:51:23.834Z,-0.5004887586
2103-11-25T15:52:23.842Z,-0.5004887586
2103-11-25T15:53:23.85Z,-0.5004887586
2103-11-25T15:54:23.858Z,-0.5004887586
2103-11-25T15:55:23.866Z,-0.5004887586
2103-11-25T15:56:23.874Z,-0.5004887586
2103-11-25T15:57:23.882Z,-0.5004887586
2103-11-25T15:58:23.89Z,-0.5004887586
2103-11-25T15:59:23.898Z,-0.5004887586
2103-11-25T16:00:23.906Z,-0.5004887586
2103-11-25T16:01:23.914Z,-0.5004887586
2103-11-25T16:02:23.922Z,-0.5004887586
2103-11-25T16:03:23.93Z,-0.5004887586
2103-11-25T16:04:23.938Z,-0.5004887586
2103-11-25T16:05:23.946Z,-0.5004887586
2103-11-25T16:06:23.954Z,-0.5004887586
2103-11-25T16:07:23.962Z,-0.5004887586
2103-11-25T16:08:23.97Z,-0.5004887586
2103-11-25T16:09:23.978Z,-0.5004887586
2103-11-25T16:10:23.986Z,-0.5004887586
2103-11-25T16:11:23.994Z,-0.5004887586
2103-11-25T16:12:24.002Z,-0.5004887586
2103-11-25T16:13:24.01Z,-0.5004887586
2103-11-25T16:14:24.018Z,-0.5004887586
2103-11-25T16:15:24.026Z,-0.5004887586
2103-11-25T16:16:24.034Z,-0.5004887586
2103-11-25T16:17:24.042Z,-0.5004887586
2103-11-25T16:18:24.05Z,-0.5004887586
2103-11-25T16:19:24.058Z,-0.5004887586
2103-11-25T16:20:24.066Z,-0.5004887586
2103-11-25T16:21:24.074Z,-0.5004887586
2103-11-25T16:22:24.082Z,-0.5004887586
2103-11-25T16:23:24.09Z,-0.5004887586
2103-11-25T16:24:24.098Z,-0.5004887586
2103-11-25T16:25:24.106Z,-0.5004887586
2103-11-25T16:26:24.114Z,-0.5004887586
2103-11-25T16:27:24.122Z,-0.5004887586
2103-11-25T16:28:24.13Z,-0.5004887586
2103-11-25T16:29:24.138Z,-0.5004887586
2103-11-25T16:30:24.146Z,-0.5004887586
2103-11-25T16:31:24.154Z,-0.5004887586
2103-11-25T16:32:24.162Z,-0.5004887586
2103-11-25T16:33:24.17Z,-0.5004887586
2103-11-25T16:34:24.178Z,-0.5004887586
2103-11-25T16:35:24.186Z,-0.5004887586
2103-11-25T16:36:24.194Z,-0.5004887586
2103-11-25T16:37:24.202Z,-0.5004887586
2103-11-25T16:38:24.21Z,-0.5004887586
2103-11-25T16:39:24.218Z,-0.5004887586
2103-11-25T16:40:24.226Z,-0.5004887586
2103-11-25T16:41:24.234Z,-0.5004887586
2103-11-25T16:42:24.242Z,-0.5004887586
2103-11-25T16:43:24.25Z,-0.5004887586
2103-11-25T16:44:24.258Z,-0.5004887586
2103-11-25T16:45:24.266Z,-0.5004887586
2103-11-25T16:46:24.274Z,-0.5004887586
2103-11-25T16:47:24.282Z,-0.5004887586
2103-11-25T16:48:24.29Z,-0.5004887586
2103-11-25T16:49:24.298Z,-0.5004887586
2103-11-25T16:50:24.306Z,-0.5004887586
2103-11-25T16:51:24.314Z,-0.5004887586
2103-11-25T16:52:24.322Z,-0.5004887586
2103-11-25T16:53:24.33Z,-0.5004887586
2103-11-25T16:54:24.338Z,-0.5004887586
2103-11-25T16:55:24.346Z,-0.5004887586
2103-11-25T16:56:24.354Z,-0.5004887586
2103-11-25T16:57:24.362Z,-0.5004887586
2103-11-25T16:58:24.37Z,-0.5004887586
2103-11-25T16:59:24.378Z,-0.5004887586
2103-11-25T17:00:24.386Z,-0.5004887586
2103-11-25T17:01:24.394Z,-0.5004887586
2103-11-25T17:02:24.402Z,-0.5004887586
2103-11-25T17:03:24.41Z,-0.5004887586
2103-11-25T17:04:24.418Z,-0.5004887586
2103-11-25T17:05:24.426Z,-0.5004887586
2103-11-25T17:06:24.434Z,-0.5004887586
2103-11-25T17:07:24.442Z,-0.5004887586
2103-11-25T17:08:24.45Z,-0.5004887586
2103-11-25T17:09:24.458Z,-0.5004887586
2103-11-25T17:10:24.466Z,-0.5004887586
2103-11-25T17:11:24.474Z,-0.5004887586
2103-11-25T17:12:24.482Z,-0.5004887586
2103-11-25T17:13:24.49Z,-0.5004887586
2103-11-25T17:14:24.498Z,-0.5004887586
2103-11-25T17:15:24.506Z,-0.5004887586
2103-11-25T17:16:24.514Z,-0.5004887586
2103-11-25T17:17:24.522Z,-0.5004887586
2103-11-25T17:18:24.53Z,-0.5004887586
2103-11-25T17:19:24.538Z,-0.5004887586
2103-11-25T17:20:24.546Z,-0.5004887586
2103-11-25T17:21:24.554Z,-0.5004887586
2103-11-25T17:22:24.562Z,-0.5004887586
2103-11-25T17:23:24.57Z,-0.5004887586
2103-11-25T17:24:24.578Z,-0.5004887586
2103-11-25T17:25:24.586Z,-0.5004887586
2103-11-25T17:26:24.594Z,-0.5004887586
2103-11-25T17:27:24.602Z,-0.5004887586
2103-11-25T17:28:24.61Z,-0.5004887586
2103-11-25T17:29:24.618Z,-0.5004887586
2103-11-25T17:30:24.626Z,-0.5004887586
2103-11-25T17:31:24.634Z,-0.5004887586
2103-11-25T17:32:24.642Z,-0.5004887586
2103-11-25T17:33:24.65Z,-0.5004887586
2103-11-25T17:34:24.658Z,-0.5004887586
2103-11-25T17:35:24.666Z,-0.5004887586
2103-11-25T17:36:24.674Z,-0.5004887586
2103-11-25T17:37:24.682Z,-0.5004887586
2103-11-25T17:38:24.69Z,-0.5004887586
2103-11-25T17:39:24.698Z,-0.5004887586
2103-11-25T17:40:24.706Z,-0.5004887586
2103-11-25T17:41:24.714Z,-0.5004887586
2103-11-25T17:42:24.722Z,-0.5004887586
2103-11-25T17:43:24.73Z,-0.5004887586
2103-11-25T17:44:24.738Z,-0.5004887586
2103-11-25T17:45:24.746Z,-0.5004887586
2103-11-25T17:46:24.754Z,-0.5004887586
2103-11-25T17:47:24.762Z,-0.5004887586
2103-11-25T17:48:24.77Z,-0.5004887586
2103-11-25T17:49:24.778Z,-0.5004887586
2103-11-25T17:50:24.786Z,-0.5004887586
2103-11-25T17:51:24.794Z,-0.5004887586
2103-11-25T17:52:24.802Z,-0.5004887586
2103-11-25T17:53:24.81Z,-0.5004887586
2103-11-25T17:54:24.818Z,-0.5004887586
2103-11-25T17:55:24.826Z,-0.5004887586
2103-11-25T17:56:24.834Z,-0.5004887586
2103-11-25T17:57:24.842Z,-0.5004887586
2103-11-25T17:58:24.85Z,-0.5004887586
2103-11-25T17:59:24.858Z,-0.5004887586
2103-11-25T18:00:24.866Z,-0.5004887586
2103-11-25T18:01:24.874Z,-0.5004887586
2103-11-25T18:02:24.882Z,-0.5004887586
2103-11-25T18:03:24.89Z,-0.5004887586
2103-11-25T18:04:24.898Z,-0.5004887586
2103-11-25T18:05:24.906Z,-0.5004887586
2103-11-25T18:06:24.914Z,-0.5004887586
2103-11-25T18:07:24.922Z,-0.5004887586
2103-11-25T18:08:24.93Z,-0.5004887586
2103-11-25T18:09:24.938Z,-0.5004887586
2103-11-25T18:10:24.946Z,-0.5004887586
2103-11-25T18:11:24.954Z,-0.5004887586
2103-11-25T18:12:24.962Z,-0.5004887586
2103-11-25T18:13:24.97Z,-0.5004887586
2103-11-25T18:14:24.978Z,-0.5004887586
2103-11-25T18:15:24.986Z,-0.5004887586
2103-11-25T18:16:24.994Z,-0.5004887586
2103-11-25T18:17:25.002Z,-0.5004887586
2103-11-25T18:18:25.01Z,-0.5004887586
2103-11-25T18:19:25.018Z,-0.5004887586
2103-11-25T18:20:25.026Z,-0.5004887586
2103-11-25T18:21:25.034Z,-0.5004887586
2103-11-25T18:22:25.042Z,-0.5004887586
2103-11-25T18:23:25.05Z,-0.5004887586
2103-11-25T18:24:25.058Z,-0.5004887586
2103-11-25T18:25:25.066Z,-0.5004887586
2103-11-25T18:26:25.074Z,-0.5004887586
2103-11-25T18:27:25.082Z,-0.5004887586
2103-11-25T18:28:25.09Z,-0.5004887586
2103-11-25T18:29:25.098Z,-0.5004887586
2103-11-25T18:30:25.106Z,-0.5004887586
2103-11-25T18:31:25.114Z,-0.5004887586
2103-11-25T18:32:25.122Z,-0.5004887586
2103-11-25T18:33:25.13Z,-0.5004887586
2103-11-25T18:34:25.138Z,-0.5004887586
2103-11-25T18:35:25.146Z,-0.5004887586
2103-11-25T18:36:25.154Z,-0.5004887586
2103-11-25T18:37:25.162Z,-0.5004887586
2103-11-25T18:38:25.17Z,-0.5004887586
2103-11-25T18:39:25.178Z,-0.5004887586
2103-11-25T18:40:25.186Z,-0.5004887586
2103-11-25T18:41:25.194Z,-0.5004887586
2103-11-25T18:42:25.202Z,-0.5004887586
2103-11-25T18:43:25.21Z,-0.5004887586
2103-11-25T18:44:25.218Z,-0.5004887586
2103-11-25T18:45:25.226Z,-0.5004887586
2103-11-25T18:46:25.234Z,-0.5004887586
2103-11-25T18:47:25.242Z,-0.5004887586
2103-11-25T18:48:25.25Z,-0.5004887586
2103-11-25T18:49:25.258Z,-0.5004887586
2103-11-25T18:50:25.266Z,-0.5004887586
2103-11-25T18:51:25.274Z,-0.5004887586
2103-11-25T18:52:25.282Z,-0.5004887586
2103-11-25T18:53:25.29Z,-0.5004887586
2103-11-25T18:54:25.298Z,-0.5004887586
2103-11-25T18:55:25.306Z,-0.5004887586
2103-11-25T18:56:25.314Z,-0.5004887586
2103-11-25T18:57:25.322Z,-0.5004887586
2103-11-25T18:58:25.33Z,-0.5004887586
2103-11-25T18:59:25.338Z,-0.5004887586
2103-11-25T19:00:25.346Z,-0.5004887586
2103-11-25T19:01:25.354Z,-0.5004887586
2103-11-25T19:02:25.362Z,-0.5004887586
2103-11-25T19:03:25.37Z,-0.5004887586
2103-11-25T19:04:25.378Z,-0.5004887586
2103-11-25T19:05:25.386Z,-0.5004887586
2103-11-25T19:06:25.394Z,-0.5004887586
2103-11-25T19:07:25.402Z,-0.5004887586
2103-11-25T19:08:25.41Z,-0.5004887586
2103-11-25T19:09:25.418Z,-0.5004887586
2103-11-25T19:10:25.426Z,-0.5004887586
2103-11-25T19:11:25.434Z,-0.5004887586
2103-11-25T19:12:25.442Z,-0.5004887586
2103-11-25T19:13:25.45Z,-0.5004887586
2103-11-25T19:14:25.458Z,-0.5004887586
2103-11-25T19:15:25.466Z,-0.5004887586
2103-11-25T19:16:25.474Z,-0.5004887586
2103-11-25T19:17:25.482Z,-0.5004887586
2103-11-25T19:18:25.49Z,-0.5004887586
2103-11-25T19:19:25.498Z,-0.5004887586
2103-11-25T19:20:25.506Z,-0.5004887586
2103-11-25T19:21:25.514Z,-0.5004887586
2103-11-25T19:22:25.522Z,-0.5004887586
2103-11-25T19:23:25.53Z,-0.5004887586
2103-11-25T19:24:25.538Z,-0.5004887586
2103-11-25T19:25:25.546Z,-0.5004887586
2103-11-25T19:26:25.554Z,-0.5004887586
2103-11-25T19:27:25.562Z,-0.5004887586
2103-11-25T19:28:25.57Z,-0.5004887586
2103-11-25T19:29:25.578Z,-0.5004887586
2103-11-25T19:30:25.586Z,-0.5004887586
2103-11-25T19:31:25.594Z,-0.5004887586
2103-11-25T19:32:25.602Z,-0.5004887586
2103-11-25T19:33:25.61Z,-0.5004887586
2103-11-25T19:34:25.618Z,-0.5004887586
2103-11-25T19:35:25.626Z,-0.5004887586
2103-11-25T19:36:25.634Z,-0.5004887586
2103-11-25T19:37:25.642Z,-0.5004887586
2103-11-25T19:38:25.65Z,-0.5004887586
2103-11-25T19:39:25.658Z,-0.5004887586
2103-11-25T19:40:25.666Z,-0.5004887586
2103-11-25T19:41:25.674Z,-0.5004887586
2103-11-25T19:42:25.682Z,-0.5004887586
2103-11-25T19:43:25.69Z,-0.5004887586
2103-11-25T19:44:25.698Z,-0.5004887586
2103-11-25T19:45:25.706Z,-0.5004887586
2103-11-25T19:46:25.714Z,-0.5004887586
2103-11-25T19:47:25.722Z,-0.5004887586
2103-11-25T19:48:25.73Z,-0.5004887586
2103-11-25T19:49:25.738Z,-0.5004887586
2103-11-25T19:50:25.746Z,-0.5004887586
2103-11-25T19:51:25.754Z,-0.5004887586
2103-11-25T19:52:25.762Z,-0.5004887586
2103-11-25T19:53:25.77Z,-0.5004887586
2103-11-25T19:54:25.778Z,-0.5004887586
2103-11-25T19:55:25.786Z,-0.5004887586
2103-11-25T19:56:25.794Z,-0.5004887586
2103-11-25T19:57:25.802Z,-0.5004887586
2103-11-25T19:58:25.81Z,-0.5004887586
2103-11-25T19:59:25.818Z,-0.5004887586
2103-11-25T20:00:25.826Z,-0.5004887586
2103-11-25T20:01:25.834Z,-0.5004887586
2103-11-25T20:02:25.842Z,-0.5004887586
2103-11-25T20:03:25.85Z,-0.5004887586
2103-11-25T20:04:25.858Z,-0.5004887586
2103-11-25T20:05:25.866Z,-0.5004887586
2103-11-25T20:06:25.874Z,-0.5004887586
2103-11-25T20:07:25.882Z,-0.5004887586
2103-11-25T20:08:25.89Z,-0.5004887586
2103-11-25T20:09:25.898Z,-0.5004887586
2103-11-25T20:10:25.906Z,-0.5004887586
2103-11-25T20:11:25.914Z,-0.5004887586
2103-11-25T20:12:25.922Z,-0.5004887586
2103-11-25T20:13:25.93Z,-0.5004887586
2103-11-25T20:14:25.938Z,-0.5004887586
2103-11-25T20:15:25.946Z,-0.5004887586
2103-11-25T20:16:25.954Z,-0.5004887586
2103-11-25T20:17:25.962Z,-0.5004887586
2103-11-25T20:18:25.97Z,-0.5004887586
2103-11-25T20:19:25.978Z,-0.5004887586
2103-11-25T20:20:25.986Z,-0.5004887586
2103-11-25T20:21:25.994Z,-0.5004887586
2103-11-25T20:22:26.002Z,-0.5004887586
2103-11-25T20:23:26.01Z,-0.5004887586
2103-11-25T20:24:26.018Z,-0.5004887586
2103-11-25T20:25:26.026Z,-0.5004887586
2103-11-25T20:26:26.034Z,-0.5004887586
2103-11-25T20:27:26.042Z,-0.5004887586
2103-11-25T20:28:26.05Z,-0.5004887586
2103-11-25T20:29:26.058Z,-0.5004887586
2103-11-25T20:30:26.066Z,-0.5004887586
2103-11-25T20:31:26.074Z,-0.5004887586
2103-11-25T20:32:26.082Z,-0.5004887586
2103-11-25T20:33:26.09Z,-0.5004887586
2103-11-25T20:34:26.098Z,-0.5004887586
2103-11-25T20:35:26.106Z,-0.5004887586
2103-11-25T20:36:26.114Z,-0.5004887586
2103-11-25T20:37:26.122Z,-0.5004887586
2103-11-25T20:38:26.13Z,-0.5004887586
2103-11-25T20:39:26.138Z,-0.5004887586
2103-11-25T20:40:26.146Z,-0.5004887586
2103-11-25T20:41:26.154Z,-0.5004887586
2103-11-25T20:42:26.162Z,-0.5004887586
2103-11-25T20:43:26.17Z,-0.5004887586
2103-11-25T20:44:26.178Z,-0.5004887586
2103-11-25T20:45:26.186Z,-0.5004887586
2103-11-25T20:46:26.194Z,-0.5004887586
2103-11-25T20:47:26.202Z,-0.5004887586
2103-11-25T20:48:26.21Z,-0.5004887586
2103-11-25T20:49:26.218Z,-0.5004887586
2103-11-25T20:50:26.226Z,-0.5004887586
2103-11-25T20:51:26.234Z,-0.5004887586
2103-11-25T20:52:26.242Z,-0.5004887586
2103-11-25T20:53:26.25Z,-0.5004887586
2103-11-25T20:54:26.258Z,-0.5004887586
2103-11-25T20:55:26.266Z,-0.5004887586
2103-11-25T20:56:26.274Z,-0.5004887586
2103-11-25T20:57:26.282Z,-0.5004887586
2103-11-25T20:58:26.29Z,-0.5004887586
2103-11-25T20:59:26.298Z,-0.5004887586
2103-11-25T21:00:26.306Z,-0.5004887586
2103-11-25T21:01:26.314Z,-0.5004887586
2103-11-25T21:02:26.322Z,-0.5004887586
2103-11-25T21:03:26.33Z,-0.5004887586
2103-11-25T21:04:26.338Z,-0.5004887586
2103-11-25T21:05:26.346Z,-0.5004887586
2103-11-25T21:06:26.354Z,-0.5004887586
2103-11-25T21:07:26.362Z,-0.5004887586
2103-11-25T21:08:26.37Z,-0.5004887586
2103-11-25T21:09:26.378Z,-0.5004887586
2103-11-25T21:10:26.386Z,-0.5004887586
2103-11-25T21:11:26.394Z,-0.5004887586
2103-11-25T21:12:26.402Z,-0.5004887586
2103-11-25T21:13:26.41Z,-0.5004887586
2103-11-25T21:14:26.418Z,-0.5004887586
2103-11-25T21:15:26.426Z,-0.5004887586
2103-11-25T21:16:26.434Z,-0.5004887586
2103-11-25T21:17:26.442Z,-0.5004887586
2103-11-25T21:18:26.45Z,-0.5004887586
2103-11-25T21:19:26.458Z,-0.5004887586
2103-11-25T21:20:26.466Z,-0.5004887586
2103-11-25T21:21:26.474Z,-0.5004887586
2103-11-25T21:22:26.482Z,-0.5004887586
2103-11-25T21:23:26.49Z,-0.5004887586
2103-11-25T21:24:26.498Z,-0.5004887586
2103-11-25T21:25:26.506Z,-0.5004887586
2103-11-25T21:26:26.514Z,-0.5004887586
2103-11-25T21:27:26.522Z,-0.5004887586
2103-11-25T21:28:26.53Z,-0.5004887586
2103-11-25T21:29:26.538Z,-0.5004887586
2103-11-25T21:30:26.546Z,-0.5004887586
